Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Age,Category,Product Name,Unit Price,Quantity,Gross Sales,Discount (%),Sales,Cost,Profit,Profit Margin (%),Payment Method,Customer Rating,Returned,Month,Month Name,Quarter,Weekday,Age Group
ORD-014779,2025-08-03,2025-08-03,Same Day,C-1243,Aisha Patel,Corporate,West,Seattle,40,Clothing,Under Armour T-Shirt,247.44,2,494.88,0.0,494.88,249.08,245.8,49.67,Apple Pay,3.5,0,8,August,3,Sunday,36-45
ORD-014780,2025-08-03,2025-08-09,Standard Class,C-1741,Sofia Chen,Corporate,West,San Francisco,23,Clothing,Zara Blazer,209.82,1,209.82,5.0,199.33,135.25,64.08,32.15,Google Pay,4.3,0,8,August,3,Sunday,18-25
ORD-014781,2025-08-03,2025-08-09,Standard Class,C-1549,Susan Sharma,Corporate,East,Boston,28,Sports & Fitness,Nike Gloves,37.01,2,74.02,0.0,74.02,49.93,24.09,32.55,PayPal,4.7,0,8,August,3,Sunday,26-35
ORD-014782,2025-08-03,2025-08-09,Standard Class,C-1049,John Singh,Corporate,West,Los Angeles,31,Beauty & Health,Vitamin C Serum,93.29,2,186.58,0.0,186.58,92.92,93.66,50.2,Debit Card,5.0,0,8,August,3,Sunday,26-35
ORD-014783,2025-08-03,2025-08-09,Standard Class,C-1024,Linda Brown,Consumer,East,Boston,48,Beauty & Health,Garnier SPF 50,445.32,1,445.32,5.0,423.05,229.13,193.92,45.84,Credit Card,4.6,0,8,August,3,Sunday,46-55
ORD-014784,2025-08-03,2025-08-09,Standard Class,C-2039,Arjun Garcia,Consumer,West,Seattle,18,Home & Kitchen,Nespresso Vertuo,520.52,2,1041.04,0.0,1041.04,657.93,383.11,36.8,Credit Card,4.5,0,8,August,3,Sunday,18-25
ORD-014785,2025-08-03,2025-08-09,Standard Class,C-1339,John Garcia,Home Office,South,Nashville,32,Sports & Fitness,Garmin Fenix 7,182.11,2,364.22,10.0,327.8,202.48,125.32,38.23,PayPal,3.8,0,8,August,3,Sunday,26-35
ORD-014786,2025-08-03,2025-08-09,Standard Class,C-2162,Omar Williams,Corporate,West,San Francisco,41,Electronics,Logitech MX Keys,986.64,2,1973.28,0.0,1973.28,1286.61,686.67,34.8,PayPal,4.6,0,8,August,3,Sunday,36-45
ORD-014787,2025-08-03,2025-08-09,Standard Class,C-1967,Aisha Singh,Corporate,West,San Francisco,56,Sports & Fitness,Bowflex Dumbbells,74.44,1,74.44,0.0,74.44,43.13,31.31,42.06,Credit Card,2.6,0,8,August,3,Sunday,56+
ORD-014788,2025-08-03,2025-08-09,Standard Class,C-1780,John Sharma,Corporate,Central,Chicago,18,Food & Grocery,Quinoa 2kg,32.35,1,32.35,20.0,25.88,18.87,7.01,27.09,Debit Card,4.3,0,8,August,3,Sunday,18-25
ORD-014789,2025-08-03,2025-08-05,First Class,C-1884,Susan Brown,Consumer,East,Boston,29,Clothing,Ray-Ban Aviators,106.63,1,106.63,0.0,106.63,59.32,47.31,44.37,PayPal,4.4,0,8,August,3,Sunday,26-35
ORD-014790,2025-08-03,2025-08-03,Same Day,C-1050,Aisha Kim,Consumer,West,Los Angeles,24,Clothing,H&M Hoodie,230.82,2,461.64,0.0,461.64,249.57,212.07,45.94,Debit Card,3.9,0,8,August,3,Sunday,18-25
ORD-014791,2025-08-03,2025-08-05,First Class,C-1250,Mary Reddy,Consumer,East,New York,33,Home & Kitchen,Dyson V15 Vacuum,45.01,1,45.01,0.0,45.01,26.95,18.06,40.12,Google Pay,3.4,0,8,August,3,Sunday,26-35
ORD-014792,2025-08-04,2025-08-08,Second Class,C-1613,Jennifer Lee,Consumer,East,New York,21,Clothing,Adidas Ultraboost,181.24,1,181.24,10.0,163.12,99.79,63.33,38.82,Credit Card,5.0,0,8,August,3,Monday,18-25
ORD-014793,2025-08-04,2025-08-06,First Class,C-2073,Mary Williams,Home Office,Central,Dallas,35,Electronics,Samsung Galaxy S24,1200.96,2,2401.92,15.0,2041.63,1725.86,315.77,15.47,Credit Card,3.9,0,8,August,3,Monday,26-35
ORD-014794,2025-08-04,2025-08-06,First Class,C-1706,John Kumar,Corporate,Central,Dallas,34,Books & Media,Zero to One,38.23,2,76.46,0.0,76.46,37.63,38.83,50.78,Credit Card,3.8,0,8,August,3,Monday,26-35
ORD-014795,2025-08-04,2025-08-10,Standard Class,C-1026,Sofia Kumar,Consumer,Central,Chicago,42,Electronics,MacBook Air M3,1418.49,3,4255.47,15.0,3617.15,2734.51,882.64,24.4,Apple Pay,4.7,0,8,August,3,Monday,36-45
ORD-014796,2025-08-04,2025-08-10,Standard Class,C-1816,Linda Kim,Home Office,East,New York,30,Clothing,Levi's 501 Jeans,242.05,1,242.05,0.0,242.05,135.97,106.08,43.83,Debit Card,4.8,0,8,August,3,Monday,26-35
ORD-014797,2025-08-04,2025-08-08,Second Class,C-1845,Arjun Patel,Consumer,West,San Francisco,38,Clothing,Gap Hoodie,177.17,1,177.17,0.0,177.17,110.77,66.4,37.48,Credit Card,3.8,0,8,August,3,Monday,36-45
ORD-014798,2025-08-04,2025-08-10,Standard Class,C-1983,Sofia Johnson,Consumer,West,Los Angeles,49,Books & Media,Sapiens,57.9,2,115.8,0.0,115.8,52.21,63.59,54.91,Credit Card,4.4,0,8,August,3,Monday,46-55
ORD-014799,2025-08-04,2025-08-10,Standard Class,C-1812,Priya Patel,Consumer,Central,Houston,18,Home & Kitchen,Instant Pot Duo,406.41,3,1219.23,0.0,1219.23,733.66,485.57,39.83,Apple Pay,4.5,0,8,August,3,Monday,18-25
ORD-014800,2025-08-04,2025-08-08,Second Class,C-1385,Lucas Brown,Corporate,East,Boston,18,Food & Grocery,Green Tea 100 bags,27.86,1,27.86,20.0,22.29,19.15,3.14,14.09,Credit Card,3.4,0,8,August,3,Monday,18-25
ORD-014801,2025-08-04,2025-08-08,Second Class,C-2024,Arjun Lee,Consumer,East,New York,38,Beauty & Health,Nivea Lotion,198.19,2,396.38,0.0,396.38,234.28,162.1,40.9,Debit Card,4.2,0,8,August,3,Monday,36-45
ORD-014802,2025-08-04,2025-08-08,Second Class,C-1105,Mary Garcia,Consumer,South,Charlotte,19,Clothing,H&M Hoodie,57.37,1,57.37,0.0,57.37,36.63,20.74,36.15,Credit Card,3.6,0,8,August,3,Monday,18-25
ORD-014803,2025-08-04,2025-08-08,Second Class,C-1874,Priya Garcia,Home Office,South,Charlotte,35,Food & Grocery,Olive Oil EV,26.05,1,26.05,0.0,26.05,15.98,10.07,38.66,Debit Card,4.4,0,8,August,3,Monday,26-35
ORD-014804,2025-08-04,2025-08-10,Standard Class,C-2172,James Patel,Consumer,Central,Houston,32,Food & Grocery,Olive Oil EV,47.68,2,95.36,0.0,95.36,63.39,31.97,33.53,PayPal,2.8,0,8,August,3,Monday,26-35
ORD-014805,2025-08-04,2025-08-04,Same Day,C-2174,Linda Garcia,Home Office,West,San Francisco,40,Electronics,Sony WH-1000XM5,770.37,3,2311.11,0.0,2311.11,1578.24,732.87,31.71,Apple Pay,3.2,0,8,August,3,Monday,36-45
ORD-014806,2025-08-04,2025-08-08,Second Class,C-1978,Michael Brown,Corporate,South,Nashville,43,Beauty & Health,Garnier SPF 50,375.34,2,750.68,0.0,750.68,375.34,375.34,50.0,Credit Card,3.4,0,8,August,3,Monday,36-45
ORD-014807,2025-08-04,2025-08-10,Standard Class,C-1608,Arjun Jones,Consumer,East,Philadelphia,18,Clothing,Nike Air Force 1,202.3,1,202.3,0.0,202.3,118.55,83.75,41.4,Credit Card,2.9,0,8,August,3,Monday,18-25
ORD-014808,2025-08-04,2025-08-08,Second Class,C-1837,Aisha Kumar,Corporate,Central,Houston,33,Clothing,Ray-Ban Aviators,124.94,2,249.88,15.0,212.4,151.2,61.2,28.81,Debit Card,4.7,0,8,August,3,Monday,26-35
ORD-014809,2025-08-04,2025-08-10,Standard Class,C-1868,Omar Jones,Corporate,West,San Francisco,38,Sports & Fitness,Yoga Mat Pro,263.89,1,263.89,0.0,263.89,152.25,111.64,42.31,Debit Card,3.2,0,8,August,3,Monday,36-45
ORD-014810,2025-08-04,2025-08-08,Second Class,C-1435,Jennifer Garcia,Consumer,Central,Dallas,24,Electronics,iPad Pro 12.9,125.0,1,125.0,5.0,118.75,88.65,30.1,25.35,Google Pay,4.5,0,8,August,3,Monday,18-25
ORD-014811,2025-08-04,2025-08-06,First Class,C-1290,Priya Garcia,Consumer,Central,Chicago,40,Home & Kitchen,Weber Grill,725.05,2,1450.1,15.0,1232.58,910.35,322.23,26.14,PayPal,4.5,0,8,August,3,Monday,36-45
ORD-014812,2025-08-04,2025-08-10,Standard Class,C-1452,Aisha Reddy,Consumer,East,New York,59,Sports & Fitness,Yoga Mat Pro,97.77,3,293.31,10.0,263.98,172.69,91.29,34.58,Credit Card,4.5,0,8,August,3,Monday,56+
ORD-014813,2025-08-04,2025-08-10,Standard Class,C-1018,Sofia Brown,Consumer,East,Philadelphia,42,Sports & Fitness,Peloton Bike+,199.87,1,199.87,0.0,199.87,113.63,86.24,43.15,PayPal,5.0,0,8,August,3,Monday,36-45
ORD-014814,2025-08-04,2025-08-10,Standard Class,C-2130,Michael Lee,Consumer,West,Seattle,39,Clothing,Puma Track Pants,111.09,1,111.09,0.0,111.09,61.45,49.64,44.68,Debit Card,4.4,0,8,August,3,Monday,36-45
ORD-014815,2025-08-04,2025-08-10,Standard Class,C-1522,James Johnson,Consumer,South,Nashville,43,Food & Grocery,Manuka Honey,37.03,1,37.03,0.0,37.03,25.14,11.89,32.11,Apple Pay,4.4,0,8,August,3,Monday,36-45
ORD-014816,2025-08-04,2025-08-10,Standard Class,C-1445,Omar Reddy,Corporate,Central,Houston,43,Home & Kitchen,Nespresso Vertuo,547.02,1,547.02,0.0,547.02,338.45,208.57,38.13,PayPal,4.6,0,8,August,3,Monday,36-45
ORD-014817,2025-08-05,2025-08-07,First Class,C-1249,Sofia Garcia,Corporate,South,Atlanta,18,Home & Kitchen,KitchenAid Mixer,796.51,1,796.51,0.0,796.51,536.08,260.43,32.7,Credit Card,3.8,0,8,August,3,Tuesday,18-25
ORD-014818,2025-08-05,2025-08-11,Standard Class,C-1835,Omar Jones,Home Office,West,Seattle,40,Home & Kitchen,Dyson V15 Vacuum,706.28,1,706.28,20.0,565.02,492.02,73.0,12.92,Credit Card,3.5,0,8,August,3,Tuesday,36-45
ORD-014819,2025-08-05,2025-08-11,Standard Class,C-1041,David Jones,Consumer,West,Los Angeles,37,Clothing,Under Armour T-Shirt,35.5,2,71.0,20.0,56.8,42.92,13.88,24.44,Apple Pay,2.9,0,8,August,3,Tuesday,36-45
ORD-014820,2025-08-05,2025-08-05,Same Day,C-1365,Sofia Reddy,Corporate,East,Boston,37,Food & Grocery,Whey Protein 5lb,52.26,1,52.26,0.0,52.26,31.56,20.7,39.61,Debit Card,4.2,0,8,August,3,Tuesday,36-45
ORD-014821,2025-08-05,2025-08-11,Standard Class,C-1704,Arjun Davis,Home Office,West,Los Angeles,31,Books & Media,The Alchemist,13.32,5,66.6,15.0,56.61,32.36,24.25,42.84,Apple Pay,4.0,0,8,August,3,Tuesday,26-35
ORD-014822,2025-08-05,2025-08-09,Second Class,C-1378,James Kim,Corporate,Central,Chicago,40,Electronics,Dell XPS 15,1239.08,1,1239.08,0.0,1239.08,837.29,401.79,32.43,Credit Card,4.8,0,8,August,3,Tuesday,36-45
ORD-014823,2025-08-05,2025-08-07,First Class,C-1770,Priya Kumar,Consumer,South,Atlanta,50,Clothing,Adidas Ultraboost,245.93,1,245.93,0.0,245.93,124.03,121.9,49.57,Credit Card,4.0,0,8,August,3,Tuesday,46-55
ORD-014824,2025-08-05,2025-08-09,Second Class,C-2086,Aisha Patel,Corporate,West,Los Angeles,40,Sports & Fitness,Garmin Fenix 7,139.78,2,279.56,0.0,279.56,156.13,123.43,44.15,Debit Card,3.8,0,8,August,3,Tuesday,36-45
ORD-014825,2025-08-05,2025-08-11,Standard Class,C-1944,John Kim,Home Office,West,Seattle,37,Electronics,Sony WH-1000XM5,878.98,1,878.98,0.0,878.98,546.9,332.08,37.78,Credit Card,3.8,0,8,August,3,Tuesday,36-45
ORD-014826,2025-08-05,2025-08-11,Standard Class,C-1553,Patricia Kumar,Home Office,Central,Dallas,50,Clothing,Under Armour T-Shirt,151.6,1,151.6,15.0,128.86,91.22,37.64,29.21,Credit Card,3.4,0,8,August,3,Tuesday,46-55
ORD-014827,2025-08-05,2025-08-11,Standard Class,C-1451,Susan Smith,Consumer,East,Boston,26,Clothing,Ray-Ban Aviators,201.3,1,201.3,5.0,191.24,117.12,74.12,38.76,Apple Pay,5.0,0,8,August,3,Tuesday,26-35
ORD-014828,2025-08-05,2025-08-07,First Class,C-1671,Michael Jones,Home Office,East,Boston,52,Clothing,Adidas Ultraboost,37.32,2,74.64,10.0,67.18,47.61,19.57,29.13,Google Pay,4.4,0,8,August,3,Tuesday,46-55
ORD-014829,2025-08-05,2025-08-07,First Class,C-1100,Mary Smith,Consumer,Central,Chicago,43,Electronics,Apple Watch Series 9,1528.26,2,3056.52,0.0,3056.52,2086.52,970.0,31.74,Bank Transfer,3.7,0,8,August,3,Tuesday,36-45
ORD-014830,2025-08-05,2025-08-11,Standard Class,C-1590,John Singh,Consumer,West,Los Angeles,57,Books & Media,Thinking Fast Slow,29.91,1,29.91,0.0,29.91,16.44,13.47,45.04,Credit Card,5.0,0,8,August,3,Tuesday,56+
ORD-014831,2025-08-05,2025-08-11,Standard Class,C-1038,Priya Miller,Consumer,East,Boston,35,Home & Kitchen,Philips Hue Kit,650.46,1,650.46,25.0,487.85,391.32,96.53,19.79,Debit Card,4.1,0,8,August,3,Tuesday,26-35
ORD-014832,2025-08-05,2025-08-11,Standard Class,C-1214,Mary Davis,Corporate,East,Boston,18,Clothing,New Balance 574,79.03,2,158.06,20.0,126.45,102.4,24.05,19.02,Credit Card,4.1,0,8,August,3,Tuesday,18-25
ORD-014833,2025-08-05,2025-08-11,Standard Class,C-1502,Priya Davis,Corporate,East,New York,23,Electronics,Logitech MX Keys,247.77,5,1238.85,0.0,1238.85,836.3,402.55,32.49,PayPal,4.1,0,8,August,3,Tuesday,18-25
ORD-014834,2025-08-05,2025-08-11,Standard Class,C-1052,Patricia Reddy,Home Office,West,Seattle,27,Sports & Fitness,TRX Kit,70.94,1,70.94,0.0,70.94,42.61,28.33,39.94,Credit Card,5.0,0,8,August,3,Tuesday,26-35
ORD-014835,2025-08-05,2025-08-09,Second Class,C-1522,James Johnson,Consumer,South,Nashville,43,Books & Media,Python Crash Course,69.63,2,139.26,0.0,139.26,61.18,78.08,56.07,Google Pay,3.0,0,8,August,3,Tuesday,36-45
ORD-014836,2025-08-06,2025-08-12,Standard Class,C-1723,Priya Sharma,Consumer,East,Boston,48,Beauty & Health,Cetaphil Moisturizer,346.72,2,693.44,20.0,554.75,361.68,193.07,34.8,Debit Card,5.0,0,8,August,3,Wednesday,46-55
ORD-014837,2025-08-06,2025-08-12,Standard Class,C-2142,Lucas Jones,Consumer,East,New York,39,Beauty & Health,MAC Foundation,93.19,2,186.38,10.0,167.74,104.63,63.11,37.62,Credit Card,4.8,0,8,August,3,Wednesday,36-45
ORD-014838,2025-08-06,2025-08-08,First Class,C-1837,Aisha Kumar,Corporate,Central,Houston,33,Home & Kitchen,Dyson V15 Vacuum,590.45,3,1771.35,30.0,1239.94,1130.15,109.79,8.85,PayPal,3.6,0,8,August,3,Wednesday,26-35
ORD-014839,2025-08-06,2025-08-12,Standard Class,C-1753,Aisha Johnson,Consumer,Central,Dallas,39,Clothing,Gap Hoodie,112.7,5,563.5,0.0,563.5,319.18,244.32,43.36,PayPal,4.5,0,8,August,3,Wednesday,36-45
ORD-014840,2025-08-06,2025-08-12,Standard Class,C-1644,Arjun Sharma,Corporate,East,Boston,45,Clothing,Zara Blazer,162.61,2,325.22,10.0,292.7,186.74,105.96,36.2,Apple Pay,5.0,0,8,August,3,Wednesday,36-45
ORD-014841,2025-08-06,2025-08-12,Standard Class,C-1960,Arjun Williams,Home Office,Central,Chicago,34,Electronics,LG 27in 4K Monitor,697.53,1,697.53,0.0,697.53,467.43,230.1,32.99,Credit Card,4.8,0,8,August,3,Wednesday,26-35
ORD-014842,2025-08-06,2025-08-12,Standard Class,C-1589,Linda Kumar,Consumer,East,Philadelphia,35,Food & Grocery,Quinoa 2kg,42.84,5,214.2,20.0,171.36,122.85,48.51,28.31,PayPal,3.7,0,8,August,3,Wednesday,26-35
ORD-014843,2025-08-06,2025-08-12,Standard Class,C-1825,Lucas Kim,Consumer,West,Los Angeles,45,Home & Kitchen,Roomba i7+,639.56,1,639.56,25.0,479.67,379.71,99.96,20.84,Credit Card,4.1,0,8,August,3,Wednesday,36-45
ORD-014844,2025-08-06,2025-08-12,Standard Class,C-1412,Lucas Johnson,Home Office,East,New York,46,Electronics,Apple Watch Series 9,527.67,1,527.67,0.0,527.67,330.75,196.92,37.32,PayPal,4.1,0,8,August,3,Wednesday,46-55
ORD-014845,2025-08-06,2025-08-12,Standard Class,C-2040,Robert Lee,Home Office,East,New York,47,Clothing,Levi's 501 Jeans,230.66,3,691.98,0.0,691.98,376.38,315.6,45.61,PayPal,4.4,0,8,August,3,Wednesday,46-55
ORD-014846,2025-08-06,2025-08-08,First Class,C-1253,Priya Patel,Home Office,East,Philadelphia,37,Home & Kitchen,Dyson V15 Vacuum,351.32,4,1405.28,5.0,1335.02,937.62,397.4,29.77,Apple Pay,4.8,0,8,August,3,Wednesday,36-45
ORD-014847,2025-08-06,2025-08-12,Standard Class,C-1853,Priya Garcia,Corporate,West,San Francisco,38,Home & Kitchen,Philips Hue Kit,499.15,2,998.3,0.0,998.3,672.44,325.86,32.64,Credit Card,4.7,0,8,August,3,Wednesday,36-45
ORD-014848,2025-08-06,2025-08-12,Standard Class,C-1874,Priya Garcia,Home Office,South,Charlotte,35,Clothing,Ray-Ban Aviators,160.22,1,160.22,0.0,160.22,94.1,66.12,41.27,Debit Card,4.7,0,8,August,3,Wednesday,26-35
ORD-014849,2025-08-06,2025-08-10,Second Class,C-1416,James Jones,Consumer,West,San Francisco,37,Food & Grocery,Quinoa 2kg,42.63,1,42.63,0.0,42.63,27.31,15.32,35.94,Debit Card,3.5,0,8,August,3,Wednesday,36-45
ORD-014850,2025-08-06,2025-08-10,Second Class,C-1341,John Garcia,Consumer,East,Philadelphia,64,Books & Media,Deep Work,52.16,2,104.32,10.0,93.89,42.95,50.94,54.25,PayPal,4.0,0,8,August,3,Wednesday,56+
ORD-014851,2025-08-06,2025-08-12,Standard Class,C-1937,Patricia Sharma,Home Office,West,San Francisco,41,Books & Media,The Alchemist,11.13,1,11.13,20.0,8.9,5.17,3.73,41.91,Credit Card,4.0,0,8,August,3,Wednesday,36-45
ORD-014852,2025-08-06,2025-08-08,First Class,C-1209,Lucas Singh,Consumer,Central,Houston,38,Food & Grocery,Green Tea 100 bags,16.66,1,16.66,25.0,12.5,10.69,1.81,14.48,Apple Pay,5.0,0,8,August,3,Wednesday,36-45
ORD-014853,2025-08-06,2025-08-10,Second Class,C-2080,Aisha Patel,Consumer,East,Philadelphia,31,Home & Kitchen,KitchenAid Mixer,569.31,1,569.31,30.0,398.52,331.59,66.93,16.79,Google Pay,4.5,0,8,August,3,Wednesday,26-35
ORD-014854,2025-08-06,2025-08-08,First Class,C-2152,Mary Singh,Corporate,East,Philadelphia,18,Clothing,Under Armour T-Shirt,174.43,2,348.86,20.0,279.09,217.89,61.2,21.93,PayPal,4.2,0,8,August,3,Wednesday,18-25
ORD-014855,2025-08-06,2025-08-12,Standard Class,C-1050,Aisha Kim,Consumer,West,Los Angeles,24,Clothing,Adidas Ultraboost,99.85,1,99.85,15.0,84.87,56.63,28.24,33.27,Debit Card,3.7,0,8,August,3,Wednesday,18-25
ORD-014856,2025-08-06,2025-08-08,First Class,C-1404,Arjun Patel,Corporate,Central,Dallas,38,Sports & Fitness,Foam Roller,157.74,1,157.74,20.0,126.19,96.1,30.09,23.84,Credit Card,4.1,0,8,August,3,Wednesday,36-45
ORD-014857,2025-08-06,2025-08-12,Standard Class,C-1862,Mary Lee,Consumer,East,New York,47,Beauty & Health,Cetaphil Moisturizer,51.29,1,51.29,10.0,46.16,29.68,16.48,35.7,PayPal,4.4,0,8,August,3,Wednesday,46-55
ORD-014858,2025-08-06,2025-08-12,Standard Class,C-1212,Omar Davis,Consumer,West,Seattle,51,Food & Grocery,Olive Oil EV,50.77,4,203.08,5.0,192.93,139.8,53.13,27.54,PayPal,2.3,0,8,August,3,Wednesday,46-55
ORD-014859,2025-08-06,2025-08-08,First Class,C-1178,Patricia Chen,Home Office,East,New York,25,Books & Media,The Lean Startup,51.91,1,51.91,0.0,51.91,21.74,30.17,58.12,Debit Card,4.9,0,8,August,3,Wednesday,18-25
ORD-014860,2025-08-06,2025-08-12,Standard Class,C-1382,Mary Miller,Consumer,East,New York,48,Food & Grocery,Dark Chocolate 70%,55.69,1,55.69,10.0,50.12,35.94,14.18,28.29,PayPal,3.5,0,8,August,3,Wednesday,46-55
ORD-014861,2025-08-06,2025-08-12,Standard Class,C-2153,Priya Chen,Corporate,East,New York,37,Sports & Fitness,Pull-Up Bar,79.83,1,79.83,0.0,79.83,44.88,34.95,43.78,Debit Card,4.3,0,8,August,3,Wednesday,36-45
ORD-014862,2025-08-06,2025-08-08,First Class,C-2058,Arjun Reddy,Corporate,East,Philadelphia,45,Food & Grocery,Dark Chocolate 70%,25.91,1,25.91,5.0,24.61,14.46,10.15,41.24,Credit Card,4.0,0,8,August,3,Wednesday,36-45
ORD-014863,2025-08-06,2025-08-12,Standard Class,C-1119,Patricia Davis,Corporate,Central,Chicago,52,Home & Kitchen,Dyson V15 Vacuum,689.33,4,2757.32,0.0,2757.32,1746.2,1011.12,36.67,PayPal,4.1,0,8,August,3,Wednesday,46-55
ORD-014864,2025-08-06,2025-08-12,Standard Class,C-1115,Jennifer Johnson,Consumer,West,San Francisco,46,Beauty & Health,Dyson Airwrap,241.1,1,241.1,0.0,241.1,129.13,111.97,46.44,PayPal,4.2,0,8,August,3,Wednesday,46-55
ORD-014865,2025-08-06,2025-08-12,Standard Class,C-1268,Susan Brown,Consumer,West,Los Angeles,47,Electronics,Logitech MX Keys,1660.61,1,1660.61,20.0,1328.49,1085.73,242.76,18.27,PayPal,4.4,0,8,August,3,Wednesday,46-55
ORD-014866,2025-08-06,2025-08-10,Second Class,C-1113,Priya Johnson,Consumer,Central,Chicago,49,Food & Grocery,Granola Bars 24pk,17.37,1,17.37,5.0,16.5,12.15,4.35,26.36,Credit Card,4.4,0,8,August,3,Wednesday,46-55
ORD-014867,2025-08-06,2025-08-10,Second Class,C-2177,Linda Singh,Home Office,East,New York,25,Clothing,Nike Air Force 1,218.84,5,1094.2,5.0,1039.49,555.01,484.48,46.61,Credit Card,4.3,0,8,August,3,Wednesday,18-25
ORD-014868,2025-08-07,2025-08-11,Second Class,C-1699,Sofia Williams,Consumer,Central,Dallas,38,Food & Grocery,Quinoa 2kg,36.7,3,110.1,10.0,99.09,68.56,30.53,30.81,Credit Card,3.5,0,8,August,3,Thursday,36-45
ORD-014869,2025-08-07,2025-08-11,Second Class,C-1584,David Sharma,Corporate,Central,Dallas,51,Clothing,Nike Air Force 1,185.59,1,185.59,0.0,185.59,115.17,70.42,37.94,Credit Card,3.9,0,8,August,3,Thursday,46-55
ORD-014870,2025-08-07,2025-08-09,First Class,C-1714,Priya Jones,Home Office,West,Seattle,23,Sports & Fitness,Bowflex Dumbbells,136.41,2,272.82,5.0,259.18,179.24,79.94,30.84,Debit Card,4.1,0,8,August,3,Thursday,18-25
ORD-014871,2025-08-07,2025-08-13,Standard Class,C-1912,Patricia Patel,Consumer,East,New York,47,Electronics,LG 27in 4K Monitor,1264.51,1,1264.51,0.0,1264.51,809.83,454.68,35.96,Debit Card,4.7,0,8,August,3,Thursday,46-55
ORD-014872,2025-08-07,2025-08-13,Standard Class,C-1392,Lucas Sharma,Consumer,West,San Francisco,61,Home & Kitchen,IKEA KALLAX Shelf,469.85,1,469.85,25.0,352.39,293.85,58.54,16.61,PayPal,3.5,0,8,August,3,Thursday,56+
ORD-014873,2025-08-07,2025-08-13,Standard Class,C-1133,Susan Garcia,Corporate,South,Atlanta,19,Clothing,Adidas Ultraboost,135.02,1,135.02,0.0,135.02,70.08,64.94,48.1,Apple Pay,3.9,0,8,August,3,Thursday,18-25
ORD-014874,2025-08-07,2025-08-11,Second Class,C-1217,Priya Kim,Home Office,West,San Francisco,30,Sports & Fitness,TRX Kit,279.55,1,279.55,10.0,251.6,156.22,95.38,37.91,PayPal,5.0,0,8,August,3,Thursday,26-35
ORD-014875,2025-08-07,2025-08-13,Standard Class,C-2020,Linda Patel,Corporate,Central,Houston,40,Home & Kitchen,Ninja Air Fryer,770.99,3,2312.97,0.0,2312.97,1604.98,707.99,30.61,Apple Pay,5.0,0,8,August,3,Thursday,36-45
ORD-014876,2025-08-07,2025-08-09,First Class,C-1198,Sofia Miller,Corporate,East,New York,19,Clothing,New Balance 574,218.98,4,875.92,0.0,875.92,453.09,422.83,48.27,Credit Card,3.7,0,8,August,3,Thursday,18-25
ORD-014877,2025-08-07,2025-08-13,Standard Class,C-1338,Michael Reddy,Consumer,South,Atlanta,30,Clothing,Levi's 501 Jeans,101.29,1,101.29,0.0,101.29,61.55,39.74,39.23,PayPal,4.9,0,8,August,3,Thursday,26-35
ORD-014878,2025-08-07,2025-08-13,Standard Class,C-1954,Sofia Johnson,Home Office,South,Charlotte,44,Clothing,Ray-Ban Aviators,70.74,1,70.74,20.0,56.59,44.49,12.1,21.38,PayPal,3.5,1,8,August,3,Thursday,36-45
ORD-014879,2025-08-07,2025-08-13,Standard Class,C-1203,Linda Miller,Consumer,East,Boston,37,Clothing,Ray-Ban Aviators,50.42,5,252.1,0.0,252.1,155.32,96.78,38.39,Credit Card,4.9,0,8,August,3,Thursday,36-45
ORD-014880,2025-08-07,2025-08-13,Standard Class,C-1800,John Johnson,Consumer,South,Atlanta,41,Electronics,Canon EOS R50,468.06,3,1404.18,0.0,1404.18,995.56,408.62,29.1,Debit Card,4.8,0,8,August,3,Thursday,36-45
ORD-014881,2025-08-07,2025-08-11,Second Class,C-1881,Michael Lee,Consumer,South,Atlanta,53,Home & Kitchen,IKEA KALLAX Shelf,183.67,4,734.68,20.0,587.74,433.49,154.25,26.24,Credit Card,4.3,0,8,August,3,Thursday,46-55
ORD-014882,2025-08-07,2025-08-13,Standard Class,C-1994,Jennifer Chen,Corporate,West,San Francisco,49,Home & Kitchen,Ninja Air Fryer,781.57,1,781.57,5.0,742.49,467.83,274.66,36.99,Bank Transfer,3.1,0,8,August,3,Thursday,46-55
ORD-014883,2025-08-07,2025-08-13,Standard Class,C-1772,Susan Garcia,Corporate,South,Atlanta,29,Beauty & Health,Nivea Lotion,96.6,3,289.8,0.0,289.8,167.75,122.05,42.12,Credit Card,3.9,0,8,August,3,Thursday,26-35
ORD-014884,2025-08-07,2025-08-09,First Class,C-1123,Priya Davis,Home Office,East,Boston,36,Electronics,iPhone 15 Pro,904.99,4,3619.96,10.0,3257.96,2364.73,893.23,27.42,Debit Card,4.6,0,8,August,3,Thursday,36-45
